From Timestamp,Total heat generated [MWh],Total electricity generated [MWh],Total input fuel [Sm3]
10/12/2023 12:30:00,1.601,0.0,184
10/12/2023 13:00:00,1.199,0.0,127
10/12/2023 13:30:00,1.1,0.0,127
10/12/2023 14:00:00,1.1,0.0,126
10/12/2023 14:30:00,1.101,0.0,128
10/12/2023 15:00:00,1.099,0.0,126
10/12/2023 15:30:00,1.1,0.0,127
10/12/2023 16:00:00,1.1,0.0,127
10/12/2023 16:30:00,1.201,0.0,127
10/12/2023 17:00:00,1.099,0.0,126
10/12/2023 17:30:00,1.1,0.0,126
10/12/2023 18:00:00,1.1,0.0,127
10/12/2023 18:30:00,1.1,0.0,126
10/12/2023 19:00:00,1.101,0.0,126
10/12/2023 19:30:00,1.099,0.0,127
10/12/2023 20:00:00,1.1,0.0,124
10/12/2023 20:30:00,1.1,0.0,120
10/12/2023 21:00:00,1.1,0.0,120
10/12/2023 21:30:00,1.0,0.0,120
10/12/2023 22:00:00,1.101,0.0,119
10/12/2023 22:30:00,1.0,0.0,119
10/12/2023 23:00:00,1.099,0.0,118
10/12/2023 23:30:00,0.901,0.0,110
11/12/2023 00:00:00,1.0,0.0,108
11/12/2023 00:30:00,1.0,0.0,115
11/12/2023 01:00:00,1.099,0.0,120
11/12/2023 01:30:00,1.0,0.0,121
11/12/2023 02:00:00,1.1,0.0,121
11/12/2023 02:30:00,1.0,0.0,114
11/12/2023 03:00:00,1.0,0.0,111
11/12/2023 03:30:00,1.0,0.0,111
11/12/2023 04:00:00,1.0,0.0,119
11/12/2023 04:30:00,1.1,0.0,120
11/12/2023 05:00:00,1.0,0.0,120
11/12/2023 05:30:00,1.1,0.0,121
11/12/2023 06:00:00,1.101,0.0,125
11/12/2023 06:30:00,1.099,0.0,127
11/12/2023 07:00:00,1.1,0.0,126
11/12/2023 07:30:00,1.1,0.0,127
11/12/2023 08:00:00,1.1,0.0,126
11/12/2023 08:30:00,1.2,0.0,129
11/12/2023 09:00:00,1.6,0.0,190
11/12/2023 09:30:00,1.1,0.0,128
11/12/2023 10:00:00,1.1,0.0,126
11/12/2023 10:30:00,1.101,0.0,127
11/12/2023 11:00:00,1.099,0.0,126
11/12/2023 11:30:00,1.1,0.0,128
11/12/2023 12:00:00,1.1,0.0,126
11/12/2023 12:30:00,1.1,0.0,127
11/12/2023 13:00:00,1.2,0.0,126
11/12/2023 13:30:00,1.1,0.0,126
11/12/2023 14:00:00,1.1,0.0,128
11/12/2023 14:30:00,1.1,0.0,126
11/12/2023 15:00:00,1.101,0.0,126
11/12/2023 15:30:00,1.099,0.0,129
11/12/2023 16:00:00,1.1,0.0,126
11/12/2023 16:30:00,1.2,0.0,127
11/12/2023 17:00:00,1.101,0.0,126
11/12/2023 17:30:00,1.099,0.0,127
11/12/2023 18:00:00,1.1,0.0,126
11/12/2023 18:30:00,1.1,0.0,128
11/12/2023 19:00:00,1.2000000000000000,0.0,144
11/12/2023 19:30:00,1.101,0.0,127
11/12/2023 20:00:00,1.099,0.0,126
11/12/2023 20:30:00,1.5,0.0,183
11/12/2023 21:00:00,1.3,0.0,134
11/12/2023 21:30:00,1.101,0.0,126
11/12/2023 22:00:00,1.099,0.0,127
11/12/2023 22:30:00,1.1,0.0,127
11/12/2023 23:00:00,1.6,0.0,189
11/12/2023 23:30:00,1.1,0.0,126
12/12/2023 00:00:00,1.101,0.0,127
12/12/2023 00:30:00,1.099,0.0,127
12/12/2023 01:00:00,1.1,0.0,126
12/12/2023 01:30:00,1.2,0.0,127
12/12/2023 02:00:00,1.101,0.0,127
12/12/2023 02:30:00,1.599,0.0,185
12/12/2023 03:00:00,1.1,0.0,126
12/12/2023 03:30:00,1.1,0.0,128
12/12/2023 04:00:00,1.1,0.0,126
12/12/2023 04:30:00,1.101,0.0,127
12/12/2023 05:00:00,1.599,0.0,185
12/12/2023 05:30:00,1.1,0.0,126
12/12/2023 06:00:00,1.1,0.0,127
12/12/2023 06:30:00,1.201,0.0,126
12/12/2023 07:00:00,1.099,0.0,127
12/12/2023 07:30:00,1.701,0.0,189
12/12/2023 08:00:00,1.1,0.0,126
12/12/2023 08:30:00,1.599,0.0,208
12/12/2023 09:00:00,1.1,0.0,126
12/12/2023 09:30:00,1.101,0.0,124
12/12/2023 10:00:00,1.099,0.0,125
12/12/2023 10:30:00,1.1,0.0,126
12/12/2023 11:00:00,1.6,0.0,182
12/12/2023 11:30:00,1.1,0.0,125
12/12/2023 12:00:00,1.101,0.0,125
12/12/2023 12:30:00,1.099,0.0,125
12/12/2023 13:00:00,1.1,0.0,124
12/12/2023 13:30:00,1.1,0.0,126
12/12/2023 14:00:00,1.0,0.0,125
12/12/2023 14:30:00,1.201,0.0,125
12/12/2023 15:00:00,1.099,0.0,125
12/12/2023 15:30:00,1.1,0.0,126
